Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-03-08 12:45:00-05:00,252.8300018310547,252.97999572753906,252.61000061035156,252.9647979736328,110120,0.0,0.0
2023-03-08 12:50:00-05:00,252.9600067138672,253.0,252.58999633789062,252.72999572753906,91300,0.0,0.0
2023-03-08 12:55:00-05:00,252.66000366210938,252.6649932861328,252.3699951171875,252.60000610351562,92538,0.0,0.0
2023-03-08 13:00:00-05:00,252.60000610351562,252.80999755859375,252.22999572753906,252.41000366210938,191566,0.0,0.0
2023-03-08 13:05:00-05:00,252.4199981689453,252.63999938964844,252.24000549316406,252.27000427246094,146385,0.0,0.0
2023-03-08 13:10:00-05:00,252.27999877929688,252.68850708007812,252.02999877929688,252.4250030517578,140294,0.0,0.0
2023-03-08 13:15:00-05:00,252.4199981689453,252.47999572753906,252.05999755859375,252.14999389648438,104785,0.0,0.0
2023-03-08 13:20:00-05:00,252.1199951171875,252.4499969482422,252.0500030517578,252.39999389648438,85005,0.0,0.0
2023-03-08 13:25:00-05:00,252.41000366210938,252.41000366210938,251.92999267578125,252.02999877929688,90932,0.0,0.0
2023-03-08 13:30:00-05:00,252.00999450683594,252.0601043701172,251.82000732421875,251.94000244140625,107040,0.0,0.0
2023-03-08 13:35:00-05:00,251.9499969482422,252.00999450683594,251.625,251.67999267578125,110759,0.0,0.0
2023-03-08 13:40:00-05:00,251.64999389648438,251.72999572753906,251.50999450683594,251.67999267578125,68648,0.0,0.0
2023-03-08 13:45:00-05:00,251.66000366210938,251.75,251.5500030517578,251.5749969482422,84553,0.0,0.0
2023-03-08 13:50:00-05:00,251.57139587402344,252.0,251.4499969482422,251.97000122070312,106451,0.0,0.0
2023-03-08 13:55:00-05:00,252.0,252.0850067138672,251.60000610351562,251.8300018310547,133866,0.0,0.0
2023-03-08 14:00:00-05:00,251.81500244140625,252.05999755859375,251.78590393066406,251.810302734375,93587,0.0,0.0
2023-03-08 14:05:00-05:00,251.80499267578125,252.22000122070312,251.6699981689453,252.1645965576172,118752,0.0,0.0
2023-03-08 14:10:00-05:00,252.1699981689453,252.5847930908203,252.1699981689453,252.3134002685547,111374,0.0,0.0
2023-03-08 14:15:00-05:00,252.30999755859375,252.57000732421875,252.22999572753906,252.57000732421875,182305,0.0,0.0
2023-03-08 14:20:00-05:00,252.52999877929688,252.77000427246094,252.5,252.64010620117188,82747,0.0,0.0
2023-03-08 14:25:00-05:00,252.63499450683594,253.00999450683594,252.6300048828125,253.0,132015,0.0,0.0
2023-03-08 14:30:00-05:00,253.0,253.0500030517578,252.64999389648438,252.96499633789062,143603,0.0,0.0
2023-03-08 14:35:00-05:00,252.9499969482422,253.33999633789062,252.88999938964844,253.08999633789062,150617,0.0,0.0
2023-03-08 14:40:00-05:00,253.0399932861328,253.17990112304688,252.77999877929688,252.87100219726562,117923,0.0,0.0
2023-03-08 14:45:00-05:00,252.86000061035156,252.97000122070312,252.72000122070312,252.91000366210938,96970,0.0,0.0
2023-03-08 14:50:00-05:00,252.88999938964844,252.9499969482422,252.6300048828125,252.82000732421875,123831,0.0,0.0
2023-03-08 14:55:00-05:00,252.80999755859375,252.8350067138672,252.52000427246094,252.5749969482422,96006,0.0,0.0
2023-03-08 15:00:00-05:00,252.5800018310547,252.7899932861328,252.52000427246094,252.6199951171875,124097,0.0,0.0
2023-03-08 15:05:00-05:00,252.60000610351562,252.6199951171875,252.3000030517578,252.44500732421875,139716,0.0,0.0
2023-03-08 15:10:00-05:00,252.42820739746094,252.42999267578125,252.1699981689453,252.22000122070312,151560,0.0,0.0
2023-03-08 15:15:00-05:00,252.2100067138672,252.36000061035156,252.125,252.27999877929688,165503,0.0,0.0
2023-03-08 15:20:00-05:00,252.27999877929688,252.42999267578125,252.08999633789062,252.11900329589844,120876,0.0,0.0
2023-03-08 15:25:00-05:00,252.1199951171875,252.30999755859375,252.00999450683594,252.3000030517578,114846,0.0,0.0
2023-03-08 15:30:00-05:00,252.27999877929688,252.4600067138672,252.2100067138672,252.36500549316406,131635,0.0,0.0
2023-03-08 15:35:00-05:00,252.39999389648438,253.05999755859375,252.35000610351562,252.9949951171875,225882,0.0,0.0
2023-03-08 15:40:00-05:00,253.0500030517578,253.52999877929688,252.9499969482422,253.5,227032,0.0,0.0
2023-03-08 15:45:00-05:00,253.47999572753906,253.9600067138672,253.47999572753906,253.69000244140625,292750,0.0,0.0
2023-03-08 15:50:00-05:00,253.69000244140625,253.83999633789062,253.4199981689453,253.4499969482422,298615,0.0,0.0
2023-03-08 15:55:00-05:00,253.42999267578125,253.82000732421875,253.27000427246094,253.77000427246094,788418,0.0,0.0
2023-03-09 09:30:00-05:00,255.82000732421875,256.4200134277344,255.39999389648438,256.30499267578125,1296495,0.0,0.0
2023-03-09 09:35:00-05:00,256.3100891113281,256.6600036621094,255.9499969482422,256.2200012207031,324325,0.0,0.0
2023-03-09 09:40:00-05:00,256.2691955566406,256.69000244140625,256.0,256.6199951171875,370021,0.0,0.0
2023-03-09 09:45:00-05:00,256.6000061035156,257.5,256.5199890136719,257.4200134277344,391347,0.0,0.0
2023-03-09 09:50:00-05:00,257.44000244140625,258.0899963378906,257.3699951171875,257.69000244140625,573150,0.0,0.0
2023-03-09 09:55:00-05:00,257.70001220703125,258.32000732421875,257.67999267578125,258.0091857910156,420990,0.0,0.0
2023-03-09 10:00:00-05:00,258.0199890136719,258.7799987792969,257.8699951171875,258.5199890136719,405058,0.0,0.0
2023-03-09 10:05:00-05:00,258.5199890136719,258.9599914550781,258.17999267578125,258.7200012207031,452931,0.0,0.0
2023-03-09 10:10:00-05:00,258.7300109863281,258.864990234375,258.1509094238281,258.239990234375,365067,0.0,0.0
2023-03-09 10:15:00-05:00,258.2099914550781,258.45001220703125,257.7699890136719,258.3037109375,359811,0.0,0.0
2023-03-09 10:20:00-05:00,258.30999755859375,258.5899963378906,258.2300109863281,258.2799987792969,226226,0.0,0.0
2023-03-09 10:25:00-05:00,258.2699890136719,258.57000732421875,257.9700012207031,258.55999755859375,216904,0.0,0.0
2023-03-09 10:30:00-05:00,258.57000732421875,259.4700012207031,258.4200134277344,259.1300048828125,539612,0.0,0.0
2023-03-09 10:35:00-05:00,259.1400146484375,259.2699890136719,258.8999938964844,258.8999938964844,244834,0.0,0.0
2023-03-09 10:40:00-05:00,258.9200134277344,259.55999755859375,258.8500061035156,259.3699951171875,265898,0.0,0.0
2023-03-09 10:45:00-05:00,259.360107421875,259.4100036621094,259.2937927246094,259.3900146484375,13607,0.0,0.0
2023-03-09 10:50:00-05:00,259.1499938964844,259.17999267578125,258.8900146484375,259.0299987792969,453341,0.0,0.0
2023-03-09 10:55:00-05:00,259.0201110839844,259.05999755859375,258.464111328125,258.5899963378906,224594,0.0,0.0
2023-03-09 11:00:00-05:00,258.4599914550781,258.6000061035156,258.4599914550781,258.6000061035156,314590,0.0,0.0
2023-03-09 11:05:00-05:00,258.010009765625,258.1000061035156,257.6700134277344,257.8999938964844,193385,0.0,0.0
2023-03-09 11:10:00-05:00,257.8826904296875,258.25799560546875,257.8299865722656,258.2300109863281,288011,0.0,0.0
2023-03-09 11:15:00-05:00,258.2349853515625,258.3999938964844,257.99261474609375,258.1000061035156,209017,0.0,0.0
2023-03-09 11:20:00-05:00,258.0899963378906,258.3500061035156,258.0799865722656,258.2799987792969,168282,0.0,0.0
2023-03-09 11:25:00-05:00,258.260009765625,258.30999755859375,257.7699890136719,257.79998779296875,197152,0.0,0.0
2023-03-09 11:30:00-05:00,257.79998779296875,258.1000061035156,257.760009765625,257.9273986816406,165145,0.0,0.0
2023-03-09 11:35:00-05:00,257.9598083496094,258.1099853515625,257.79998779296875,257.92999267578125,127644,0.0,0.0
2023-03-09 11:40:00-05:00,257.92999267578125,258.1499938964844,257.8299865722656,258.125,199832,0.0,0.0
2023-03-09 11:45:00-05:00,258.135009765625,258.9599914550781,258.135009765625,258.8900146484375,266608,0.0,0.0
2023-03-09 11:50:00-05:00,258.8900146484375,259.0,258.6400146484375,258.8500061035156,239690,0.0,0.0
2023-03-09 11:55:00-05:00,258.82000732421875,258.82000732421875,258.17999267578125,258.17999267578125,137845,0.0,0.0
2023-03-09 12:00:00-05:00,258.20001220703125,258.29998779296875,257.489990234375,257.5898132324219,265594,0.0,0.0
2023-03-09 12:05:00-05:00,257.5899963378906,257.7716064453125,257.25,257.55999755859375,282559,0.0,0.0
2023-03-09 12:10:00-05:00,257.54998779296875,257.6199951171875,257.17999267578125,257.2099914550781,214855,0.0,0.0
2023-03-09 12:15:00-05:00,257.2099914550781,257.55999755859375,257.1400146484375,257.489990234375,195358,0.0,0.0
2023-03-09 12:20:00-05:00,257.4849853515625,257.8349914550781,257.4800109863281,257.6400146484375,179408,0.0,0.0
2023-03-09 12:25:00-05:00,257.6000061035156,257.94000244140625,257.55999755859375,257.8299865722656,147481,0.0,0.0
2023-03-09 12:30:00-05:00,257.8399963378906,257.94000244140625,257.57000732421875,257.70001220703125,188343,0.0,0.0
2023-03-09 12:35:00-05:00,257.70001220703125,257.7099914550781,257.1199951171875,257.20001220703125,205069,0.0,0.0
2023-03-09 12:40:00-05:00,257.17999267578125,257.30999755859375,256.7099914550781,256.760009765625,189405,0.0,0.0
2023-03-09 12:45:00-05:00,256.7799987792969,256.7900085449219,256.1300048828125,256.2799987792969,199928,0.0,0.0
2023-03-09 12:50:00-05:00,256.2850036621094,256.7099914550781,256.2449951171875,256.6820068359375,175721,0.0,0.0
2023-03-09 12:55:00-05:00,256.69000244140625,256.8800048828125,256.6199951171875,256.6199951171875,148874,0.0,0.0
2023-03-09 13:00:00-05:00,256.6300048828125,256.8800048828125,256.4801025390625,256.7359924316406,249074,0.0,0.0
2023-03-09 13:05:00-05:00,256.7200012207031,256.7900085449219,256.510009765625,256.6933898925781,130830,0.0,0.0
2023-03-09 13:10:00-05:00,256.69000244140625,256.75,256.0899963378906,256.2799987792969,113384,0.0,0.0
2023-03-09 13:15:00-05:00,256.2799987792969,256.3500061035156,255.91200256347656,255.97000122070312,145478,0.0,0.0
2023-03-09 13:20:00-05:00,255.99000549316406,256.17999267578125,255.19000244140625,255.27999877929688,246941,0.0,0.0
2023-03-09 13:25:00-05:00,255.2899932861328,255.3300018310547,254.89999389648438,255.25010681152344,335010,0.0,0.0
2023-03-09 13:30:00-05:00,255.25,255.25660705566406,254.66000366210938,254.8300018310547,241674,0.0,0.0
2023-03-09 13:35:00-05:00,254.83999633789062,254.88999938964844,254.4499969482422,254.5399932861328,265647,0.0,0.0
2023-03-09 13:40:00-05:00,254.52999877929688,254.97000122070312,254.50999450683594,254.9199981689453,267453,0.0,0.0
2023-03-09 13:45:00-05:00,254.91000366210938,254.97000122070312,253.94000244140625,254.08999633789062,264051,0.0,0.0
2023-03-09 13:50:00-05:00,254.10000610351562,254.33999633789062,253.75999450683594,254.15170288085938,218637,0.0,0.0
2023-03-09 13:55:00-05:00,254.13999938964844,254.2899932861328,254.02999877929688,254.1042938232422,126233,0.0,0.0
2023-03-09 14:00:00-05:00,254.07000732421875,254.20809936523438,253.55999755859375,253.6199951171875,375650,0.0,0.0
2023-03-09 14:05:00-05:00,253.6300048828125,254.0500030517578,253.50999450683594,253.9600067138672,237211,0.0,0.0
2023-03-09 14:10:00-05:00,253.92999267578125,254.02999877929688,253.6999969482422,254.00999450683594,212767,0.0,0.0
2023-03-09 14:15:00-05:00,253.97999572753906,254.1999969482422,253.8000030517578,254.02000427246094,222988,0.0,0.0
2023-03-09 14:20:00-05:00,254.0,254.39999389648438,253.8699951171875,254.35000610351562,183910,0.0,0.0
2023-03-09 14:25:00-05:00,254.41000366210938,254.4600067138672,253.72999572753906,253.75999450683594,202156,0.0,0.0
2023-03-09 14:30:00-05:00,253.75,253.77999877929688,252.9199981689453,253.13009643554688,342527,0.0,0.0
2023-03-09 14:35:00-05:00,253.13999938964844,253.8800048828125,253.13999938964844,253.8000030517578,231233,0.0,0.0
2023-03-09 14:40:00-05:00,253.7899932861328,254.14999389648438,253.7899932861328,254.00999450683594,185730,0.0,0.0
2023-03-09 14:45:00-05:00,253.99000549316406,254.23500061035156,253.4600067138672,253.66000366210938,176869,0.0,0.0
2023-03-09 14:50:00-05:00,253.66000366210938,253.99000549316406,253.4199981689453,253.60000610351562,185305,0.0,0.0
2023-03-09 14:55:00-05:00,253.6199951171875,253.72999572753906,253.44500732421875,253.55999755859375,144323,0.0,0.0
2023-03-09 15:00:00-05:00,253.60000610351562,253.74000549316406,253.3300018310547,253.36000061035156,163184,0.0,0.0
2023-03-09 15:05:00-05:00,253.3699951171875,253.4600067138672,252.8300018310547,253.10000610351562,254322,0.0,0.0
2023-03-09 15:10:00-05:00,253.07000732421875,253.27000427246094,252.66000366210938,253.0,271342,0.0,0.0
2023-03-09 15:15:00-05:00,253.00180053710938,253.0800018310547,252.2100067138672,252.22999572753906,358179,0.0,0.0
2023-03-09 15:20:00-05:00,252.24600219726562,252.47999572753906,251.5800018310547,251.9600067138672,463984,0.0,0.0
2023-03-09 15:25:00-05:00,251.9600067138672,252.47999572753906,251.75999450683594,251.7899932861328,346654,0.0,0.0
2023-03-09 15:30:00-05:00,251.82000732421875,252.74000549316406,251.60000610351562,252.3800048828125,503457,0.0,0.0
2023-03-09 15:35:00-05:00,252.3699951171875,252.77000427246094,251.97999572753906,252.7100067138672,370426,0.0,0.0
2023-03-09 15:40:00-05:00,252.70010375976562,252.9199981689453,252.49000549316406,252.6699981689453,304410,0.0,0.0
2023-03-09 15:45:00-05:00,252.6750030517578,252.88499450683594,252.02000427246094,252.8800048828125,376002,0.0,0.0
2023-03-09 15:50:00-05:00,252.8699951171875,253.41000366210938,252.6199951171875,253.19000244140625,597295,0.0,0.0
2023-03-09 15:55:00-05:00,253.1999969482422,253.38999938964844,252.16000366210938,252.25999450683594,1221147,0.0,0.0
2023-03-10 09:30:00-05:00,251.0800018310547,251.85000610351562,250.3800048828125,250.58999633789062,1075433,0.0,0.0
2023-03-10 09:35:00-05:00,250.61000061035156,250.7899932861328,249.85000610351562,250.0500030517578,469456,0.0,0.0
2023-03-10 09:40:00-05:00,250.06500244140625,250.24000549316406,249.6699981689453,249.74000549316406,413385,0.0,0.0
2023-03-10 09:45:00-05:00,249.77000427246094,249.77000427246094,248.55499267578125,248.86000061035156,561719,0.0,0.0
2023-03-10 09:50:00-05:00,248.8300018310547,249.11000061035156,247.77000427246094,248.6199951171875,623006,0.0,0.0
2023-03-10 09:55:00-05:00,248.60000610351562,249.1199951171875,248.36000061035156,248.6699981689453,331427,0.0,0.0
2023-03-10 10:00:00-05:00,248.75999450683594,249.72000122070312,248.72999572753906,249.3800048828125,530266,0.0,0.0
2023-03-10 10:05:00-05:00,249.36000061035156,250.9499969482422,249.36000061035156,250.88150024414062,616349,0.0,0.0
2023-03-10 10:10:00-05:00,250.88999938964844,251.06500244140625,250.3000030517578,250.53500366210938,349307,0.0,0.0
2023-03-10 10:15:00-05:00,250.5399932861328,250.68960571289062,249.92999267578125,250.08999633789062,223615,0.0,0.0
2023-03-10 10:20:00-05:00,250.06500244140625,250.24000549316406,249.30999755859375,249.61000061035156,343142,0.0,0.0
2023-03-10 10:25:00-05:00,249.6300048828125,249.8300018310547,248.89999389648438,249.2899932861328,397115,0.0,0.0
2023-03-10 10:30:00-05:00,249.35719299316406,250.3800048828125,249.26499938964844,250.19410705566406,436207,0.0,0.0
2023-03-10 10:35:00-05:00,250.22999572753906,251.2801055908203,250.22999572753906,250.8699951171875,436917,0.0,0.0
2023-03-10 10:40:00-05:00,250.88999938964844,251.35000610351562,250.22999572753906,250.5,275491,0.0,0.0
2023-03-10 10:45:00-05:00,250.49000549316406,251.02000427246094,250.22999572753906,251.02000427246094,280563,0.0,0.0
2023-03-10 10:50:00-05:00,251.00999450683594,251.47999572753906,250.67999267578125,251.3800048828125,260557,0.0,0.0
2023-03-10 10:55:00-05:00,251.38499450683594,252.38999938964844,251.3699951171875,252.28500366210938,453848,0.0,0.0
2023-03-10 11:00:00-05:00,252.0,252.02000427246094,251.91000366210938,251.91000366210938,363949,0.0,0.0
2023-03-10 11:05:00-05:00,251.90220642089844,251.99000549316406,251.5500030517578,251.86000061035156,261379,0.0,0.0
2023-03-10 11:10:00-05:00,251.86000061035156,252.17999267578125,250.9499969482422,251.0500030517578,369777,0.0,0.0
2023-03-10 11:15:00-05:00,251.0399932861328,251.55999755859375,250.86000061035156,251.49000549316406,317964,0.0,0.0
2023-03-10 11:20:00-05:00,251.5,252.1300048828125,251.41000366210938,251.89999389648438,238393,0.0,0.0
2023-03-10 11:25:00-05:00,251.9001007080078,252.35800170898438,251.72999572753906,252.23500061035156,319211,0.0,0.0
2023-03-10 11:30:00-05:00,252.1999969482422,252.77999877929688,252.16000366210938,252.69000244140625,370175,0.0,0.0
2023-03-10 11:35:00-05:00,252.69500732421875,252.7899932861328,251.9600067138672,252.1999969482422,315212,0.0,0.0
2023-03-10 11:40:00-05:00,252.17999267578125,252.44000244140625,251.8000030517578,251.9199981689453,233603,0.0,0.0
2023-03-10 11:45:00-05:00,251.91000366210938,252.02000427246094,250.69000244140625,251.24000549316406,325825,0.0,0.0
2023-03-10 11:50:00-05:00,251.1999969482422,251.22999572753906,250.9199981689453,251.0399932861328,172125,0.0,0.0
2023-03-10 11:55:00-05:00,251.02000427246094,251.07000732421875,250.52000427246094,250.8000030517578,229317,0.0,0.0
2023-03-10 12:00:00-05:00,250.80499267578125,251.3300018310547,250.74000549316406,251.14999389648438,184343,0.0,0.0
2023-03-10 12:05:00-05:00,251.16000366210938,251.44000244140625,250.56500244140625,250.5800018310547,275930,0.0,0.0
2023-03-10 12:10:00-05:00,250.58999633789062,250.86000061035156,250.3300018310547,250.38999938964844,231138,0.0,0.0
2023-03-10 12:15:00-05:00,250.375,250.69000244140625,250.35690307617188,250.3699951171875,207277,0.0,0.0
2023-03-10 12:20:00-05:00,250.35000610351562,250.63999938964844,250.17999267578125,250.25,226412,0.0,0.0
2023-03-10 12:25:00-05:00,250.2100067138672,250.41000366210938,250.0500030517578,250.41000366210938,154409,0.0,0.0
2023-03-10 12:30:00-05:00,250.38999938964844,251.16000366210938,250.13999938964844,250.74000549316406,245120,0.0,0.0
2023-03-10 12:35:00-05:00,250.75,251.1699981689453,250.5399932861328,251.0500030517578,210387,0.0,0.0
2023-03-10 12:40:00-05:00,251.0399932861328,251.10000610351562,250.3000030517578,250.6699981689453,136298,0.0,0.0
2023-03-10 12:45:00-05:00,250.61990356445312,250.80999755859375,250.44000244140625,250.63999938964844,99847,0.0,0.0
2023-03-10 12:50:00-05:00,250.6699981689453,250.82000732421875,250.30999755859375,250.4199981689453,123737,0.0,0.0
2023-03-10 12:55:00-05:00,250.41000366210938,250.44000244140625,249.77999877929688,249.82000732421875,233072,0.0,0.0
2023-03-10 13:00:00-05:00,249.8300018310547,250.39999389648438,249.8300018310547,250.14999389648438,135837,0.0,0.0
2023-03-10 13:05:00-05:00,250.13999938964844,250.44000244140625,250.07000732421875,250.2949981689453,192932,0.0,0.0
2023-03-10 13:10:00-05:00,250.27000427246094,250.41000366210938,250.11000061035156,250.11000061035156,110116,0.0,0.0
2023-03-10 13:15:00-05:00,250.10499572753906,250.11000061035156,249.61000061035156,249.66000366210938,239480,0.0,0.0
2023-03-10 13:20:00-05:00,249.64999389648438,249.83999633789062,249.27090454101562,249.38999938964844,291926,0.0,0.0
2023-03-10 13:25:00-05:00,249.4199981689453,249.44000244140625,248.75999450683594,248.9199981689453,195150,0.0,0.0
2023-03-10 13:30:00-05:00,248.86000061035156,249.0399932861328,248.57000732421875,248.61000061035156,169635,0.0,0.0
2023-03-10 13:35:00-05:00,248.6199951171875,248.88999938964844,248.47999572753906,248.61000061035156,215049,0.0,0.0
2023-03-10 13:40:00-05:00,248.61500549316406,248.6999969482422,248.3000030517578,248.5301055908203,246570,0.0,0.0
2023-03-10 13:45:00-05:00,248.52999877929688,248.5800018310547,248.02000427246094,248.09500122070312,212149,0.0,0.0
2023-03-10 13:50:00-05:00,248.10000610351562,248.39999389648438,248.0,248.22000122070312,235852,0.0,0.0
2023-03-10 13:55:00-05:00,248.1999969482422,248.2899932861328,247.77999877929688,247.82000732421875,208462,0.0,0.0
2023-03-10 14:00:00-05:00,247.80499267578125,248.72000122070312,247.77000427246094,248.6199951171875,287197,0.0,0.0
2023-03-10 14:05:00-05:00,248.55999755859375,249.05999755859375,248.19000244140625,248.97999572753906,274962,0.0,0.0
2023-03-10 14:10:00-05:00,248.97999572753906,249.25,248.43099975585938,248.58099365234375,335287,0.0,0.0
2023-03-10 14:15:00-05:00,248.5500030517578,248.8699951171875,248.1999969482422,248.75,244764,0.0,0.0
2023-03-10 14:20:00-05:00,248.7100067138672,248.89999389648438,247.9600067138672,247.99000549316406,147204,0.0,0.0
2023-03-10 14:25:00-05:00,247.97000122070312,248.22000122070312,247.9199981689453,248.0399932861328,138255,0.0,0.0
2023-03-10 14:30:00-05:00,248.0,248.67999267578125,247.89999389648438,248.1300048828125,255596,0.0,0.0
2023-03-10 14:35:00-05:00,248.07000732421875,248.72000122070312,248.02999877929688,248.52999877929688,187845,0.0,0.0
2023-03-10 14:40:00-05:00,248.52999877929688,249.0,248.22999572753906,248.27999877929688,209228,0.0,0.0
2023-03-10 14:45:00-05:00,248.3000030517578,249.61000061035156,248.3000030517578,249.5,312932,0.0,0.0
2023-03-10 14:50:00-05:00,249.5,249.6999969482422,248.8800048828125,249.6999969482422,280396,0.0,0.0
2023-03-10 14:55:00-05:00,249.5800018310547,250.10000610351562,249.1699981689453,249.60000610351562,307419,0.0,0.0
2023-03-10 15:00:00-05:00,249.60000610351562,249.75,249.02000427246094,249.57000732421875,275664,0.0,0.0
2023-03-10 15:05:00-05:00,249.5554962158203,249.66000366210938,248.75,249.55999755859375,303363,0.0,0.0
2023-03-10 15:10:00-05:00,249.5500030517578,249.85000610351562,248.8699951171875,249.1300048828125,322105,0.0,0.0
2023-03-10 15:15:00-05:00,249.05999755859375,249.52000427246094,248.6999969482422,248.74000549316406,267362,0.0,0.0
2023-03-10 15:20:00-05:00,248.74000549316406,248.9499969482422,248.60000610351562,248.94000244140625,259839,0.0,0.0
2023-03-10 15:25:00-05:00,249.02000427246094,249.22999572753906,248.69720458984375,248.9600067138672,271626,0.0,0.0
2023-03-10 15:30:00-05:00,248.92999267578125,249.07000732421875,248.5800018310547,248.58999633789062,224836,0.0,0.0
2023-03-10 15:35:00-05:00,248.61000061035156,248.6999969482422,248.07000732421875,248.19000244140625,292499,0.0,0.0
2023-03-10 15:40:00-05:00,248.22999572753906,248.25,247.60000610351562,247.75,346143,0.0,0.0
2023-03-10 15:45:00-05:00,247.77499389648438,247.89999389648438,247.61000061035156,247.8000030517578,286868,0.0,0.0
2023-03-10 15:50:00-05:00,247.7899932861328,248.75,247.60000610351562,248.4550018310547,612286,0.0,0.0
2023-03-10 15:55:00-05:00,248.42999267578125,248.74000549316406,248.0800018310547,248.60000610351562,924455,0.0,0.0
2023-03-13 09:30:00-04:00,247.39999389648438,248.3000030517578,246.30760192871094,246.97500610351562,1713473,0.0,0.0
2023-03-13 09:35:00-04:00,246.88999938964844,247.0500030517578,245.72999572753906,246.72999572753906,446684,0.0,0.0
2023-03-13 09:40:00-04:00,246.7550048828125,247.05999755859375,246.02999877929688,246.1999969482422,415556,0.0,0.0
2023-03-13 09:45:00-04:00,246.2100067138672,249.3000030517578,246.05999755859375,249.04820251464844,622413,0.0,0.0
2023-03-13 09:50:00-04:00,249.00010681152344,250.64999389648438,249.00010681152344,250.1199951171875,641417,0.0,0.0
2023-03-13 09:55:00-04:00,250.10000610351562,251.1300048828125,249.80999755859375,250.39999389648438,558331,0.0,0.0
2023-03-13 10:00:00-04:00,250.38999938964844,251.1699981689453,249.80999755859375,250.75,411423,0.0,0.0
2023-03-13 10:05:00-04:00,250.63999938964844,252.07000732421875,250.00999450683594,251.3300018310547,468080,0.0,0.0
2023-03-13 10:10:00-04:00,251.30499267578125,251.77999877929688,250.75,251.30499267578125,396555,0.0,0.0
2023-03-13 10:15:00-04:00,251.27000427246094,251.33999633789062,250.61000061035156,250.94000244140625,355181,0.0,0.0
2023-03-13 10:20:00-04:00,250.9499969482422,252.0,250.66000366210938,251.4949951171875,305147,0.0,0.0
2023-03-13 10:25:00-04:00,251.57000732421875,251.89999389648438,250.80499267578125,251.08999633789062,470694,0.0,0.0
2023-03-13 10:30:00-04:00,251.10000610351562,252.7729034423828,251.02000427246094,252.6472930908203,550838,0.0,0.0
2023-03-13 10:35:00-04:00,252.63999938964844,252.77999877929688,251.27340698242188,252.0399932861328,560403,0.0,0.0
2023-03-13 10:40:00-04:00,252.0399932861328,252.14999389648438,250.9199981689453,251.91000366210938,344283,0.0,0.0
2023-03-13 10:45:00-04:00,251.92999267578125,252.75,251.66000366210938,252.25999450683594,507699,0.0,0.0
2023-03-13 10:50:00-04:00,252.27000427246094,252.41000366210938,251.3800048828125,252.07000732421875,368799,0.0,0.0
2023-03-13 10:55:00-04:00,252.0800018310547,254.33999633789062,252.0800018310547,254.0399932861328,624838,0.0,0.0
2023-03-13 11:00:00-04:00,254.02999877929688,255.46310424804688,253.7100067138672,254.82000732421875,503882,0.0,0.0
2023-03-13 11:05:00-04:00,254.86000061035156,255.07000732421875,254.33999633789062,254.60009765625,419320,0.0,0.0
2023-03-13 11:10:00-04:00,254.60499572753906,255.91000366210938,254.49000549316406,255.2277069091797,334680,0.0,0.0
2023-03-13 11:15:00-04:00,255.25,256.05999755859375,255.14999389648438,255.65499877929688,430855,0.0,0.0
2023-03-13 11:20:00-04:00,255.7100067138672,255.7899932861328,254.64999389648438,255.1699981689453,320125,0.0,0.0
2023-03-13 11:25:00-04:00,255.1999969482422,256.04998779296875,254.9600067138672,255.8699951171875,533252,0.0,0.0
2023-03-13 11:30:00-04:00,255.83999633789062,256.0799865722656,255.3800048828125,255.4199981689453,330495,0.0,0.0
2023-03-13 11:35:00-04:00,255.44000244140625,255.47000122070312,254.6699981689453,254.8300018310547,376512,0.0,0.0
2023-03-13 11:40:00-04:00,254.84500122070312,255.7899932861328,254.80999755859375,255.47999572753906,230880,0.0,0.0
2023-03-13 11:45:00-04:00,255.5,256.4599914550781,255.1699981689453,256.1227111816406,298801,0.0,0.0
2023-03-13 11:50:00-04:00,256.1000061035156,256.2200012207031,255.27000427246094,255.27000427246094,270324,0.0,0.0
2023-03-13 11:55:00-04:00,255.25,255.97000122070312,255.0,255.85000610351562,307470,0.0,0.0
2023-03-13 12:00:00-04:00,255.8800048828125,256.7900085449219,255.32530212402344,255.6699981689453,325536,0.0,0.0
2023-03-13 12:05:00-04:00,255.77999877929688,256.57000732421875,255.6793975830078,256.4700012207031,262139,0.0,0.0
2023-03-13 12:10:00-04:00,256.4800109863281,256.5299987792969,255.22000122070312,255.5399932861328,293231,0.0,0.0
2023-03-13 12:15:00-04:00,255.4199981689453,256.0199890136719,255.17999267578125,255.3300018310547,231312,0.0,0.0
2023-03-13 12:20:00-04:00,255.2949981689453,255.4499969482422,254.72000122070312,254.7899932861328,202003,0.0,0.0
2023-03-13 12:25:00-04:00,254.82000732421875,255.83999633789062,254.75999450683594,255.75,379350,0.0,0.0
2023-03-13 12:30:00-04:00,255.83999633789062,255.85000610351562,254.88999938964844,254.94000244140625,196553,0.0,0.0
2023-03-13 12:35:00-04:00,254.9199981689453,256.04998779296875,254.91000366210938,255.8800048828125,259987,0.0,0.0
2023-03-13 12:40:00-04:00,255.85000610351562,256.6000061035156,255.77000427246094,256.0899963378906,344174,0.0,0.0
2023-03-13 12:45:00-04:00,256.0856018066406,256.45001220703125,254.72999572753906,254.9949951171875,219924,0.0,0.0
2023-03-13 12:50:00-04:00,255.05999755859375,255.6999969482422,254.77000427246094,255.3699951171875,215010,0.0,0.0
